sip_id,user_id,month,risk_profile,status,amount_inr
901151,NV403615,2026-07,Conservative,Active,1583.97
901152,NV403617,2026-02,Conservative,Active,7120.14
901152,NV403617,2026-03,Conservative,Active,7120.14
901152,NV403617,2026-04,Conservative,Active,7120.14
901152,NV403617,2026-05,Conservative,Paused,0.0
901152,NV403617,2026-06,Conservative,Paused,0.0
901152,NV403617,2026-07,Conservative,Active,7120.14
901153,NV403617,2026-03,Conservative,Active,2589.54
901153,NV403617,2026-04,Conservative,Active,2589.54
901153,NV403617,2026-05,Conservative,Active,2589.54
901153,NV403617,2026-06,Conservative,Active,2589.54
901153,NV403617,2026-07,Conservative,Active,2589.54
901154,NV403618,2026-02,Aggressive,Paused,0.0
901154,NV403618,2026-03,Aggressive,Active,7471.9
901154,NV403618,2026-04,Aggressive,Active,7471.9
901154,NV403618,2026-05,Aggressive,Active,7471.9
901154,NV403618,2026-06,Aggressive,Active,7471.9
901154,NV403618,2026-07,Aggressive,Active,7471.9
901155,NV403620,2026-02,Conservative,Active,3500.55
901155,NV403620,2026-03,Conservative,Active,3500.55
901155,NV403620,2026-04,Conservative,Active,3500.55
901155,NV403620,2026-05,Conservative,Paused,0.0
901155,NV403620,2026-06,Conservative,Paused,0.0
901155,NV403620,2026-07,Conservative,Active,3500.55
901156,NV403620,2026-05,Conservative,Cancelled,0.0
901157,NV403621,2026-02,Conservative,Active,2473.34
901157,NV403621,2026-03,Conservative,Active,2473.34
901157,NV403621,2026-04,Conservative,Active,2473.34
901157,NV403621,2026-05,Conservative,Active,2473.34
901157,NV403621,2026-06,Conservative,Active,2473.34
901157,NV403621,2026-07,Conservative,Active,2473.34
901158,NV403624,2026-02,Moderate,Active,1228.24
901158,NV403624,2026-03,Moderate,Active,1228.24
901158,NV403624,2026-04,Moderate,Active,1228.24
901158,NV403624,2026-05,Moderate,Active,1228.24
901158,NV403624,2026-06,Moderate,Paused,0.0
901158,NV403624,2026-07,Moderate,Active,1228.24
901159,NV403624,2026-05,Moderate,Active,1428.0
901159,NV403624,2026-06,Moderate,Active,1428.0
901159,NV403624,2026-07,Moderate,Active,1428.0
901160,NV403633,2026-02,Conservative,Active,1503.45
901160,NV403633,2026-03,Conservative,Active,1503.45
901160,NV403633,2026-04,Conservative,Active,1503.45
901160,NV403633,2026-05,Conservative,Active,1503.45
901160,NV403633,2026-06,Conservative,Active,1503.45
901160,NV403633,2026-07,Conservative,Active,1503.45
901161,NV403636,2026-02,Moderate,Active,1288.85
901161,NV403636,2026-03,Moderate,Active,1288.85
901161,NV403636,2026-04,Moderate,Active,1288.85
901161,NV403636,2026-05,Moderate,Active,1288.85
901161,NV403636,2026-06,Moderate,Active,1288.85
901161,NV403636,2026-07,Moderate,Active,1288.85
901162,NV403638,2026-02,Moderate,Active,3213.18
901162,NV403638,2026-03,Moderate,Active,3213.18
901162,NV403638,2026-04,Moderate,Active,3213.18
901162,NV403638,2026-05,Moderate,Active,3213.18
901162,NV403638,2026-06,Moderate,Active,3213.18
901162,NV403638,2026-07,Moderate,Active,3213.18
901163,NV403640,2026-06,Moderate,Active,3265.81
901163,NV403640,2026-07,Moderate,Active,3265.81
901164,NV403641,2026-02,Conservative,Active,6290.83
901164,NV403641,2026-03,Conservative,Active,6290.83
901164,NV403641,2026-04,Conservative,Active,6290.83
901164,NV403641,2026-05,Conservative,Active,6290.83
901164,NV403641,2026-06,Conservative,Active,6290.83
901164,NV403641,2026-07,Conservative,Active,6290.83
901165,NV403642,2026-02,Conservative,Active,1308.13
901165,NV403642,2026-03,Conservative,Active,1308.13
901165,NV403642,2026-04,Conservative,Active,1308.13
901165,NV403642,2026-05,Conservative,Paused,0.0
901165,NV403642,2026-06,Conservative,Active,1308.13
901165,NV403642,2026-07,Conservative,Active,1308.13
901166,NV403648,2026-02,Conservative,Active,3181.57
901166,NV403648,2026-03,Conservative,Active,3181.57
901166,NV403648,2026-04,Conservative,Active,3181.57
901166,NV403648,2026-05,Conservative,Active,3181.57
901166,NV403648,2026-06,Conservative,Active,3181.57
901166,NV403648,2026-07,Conservative,Active,3181.57
901167,NV403650,2026-02,Conservative,Active,1314.47
901167,NV403650,2026-03,Conservative,Active,1314.47
901167,NV403650,2026-04,Conservative,Active,1314.47
901167,NV403650,2026-05,Conservative,Active,1314.47
901167,NV403650,2026-06,Conservative,Active,1314.47
901167,NV403650,2026-07,Conservative,Active,1314.47
901168,NV403650,2026-06,Conservative,Active,4814.24
901168,NV403650,2026-07,Conservative,Active,4814.24
901169,NV403651,2026-02,Aggressive,Active,2469.73
901169,NV403651,2026-03,Aggressive,Active,2469.73
901169,NV403651,2026-04,Aggressive,Active,2469.73
901169,NV403651,2026-05,Aggressive,Active,2469.73
901169,NV403651,2026-06,Aggressive,Active,2469.73
901169,NV403651,2026-07,Aggressive,Active,2469.73
901170,NV403651,2026-05,Aggressive,Active,1434.56
901170,NV403651,2026-06,Aggressive,Active,1434.56
901170,NV403651,2026-07,Aggressive,Active,1434.56
901171,NV403653,2026-02,Aggressive,Active,2160.97
901171,NV403653,2026-03,Aggressive,Active,2160.97
901171,NV403653,2026-04,Aggressive,Active,2160.97
901171,NV403653,2026-05,Aggressive,Active,2160.97
901171,NV403653,2026-06,Aggressive,Active,2160.97
901171,NV403653,2026-07,Aggressive,Active,2160.97
901172,NV403654,2026-02,Moderate,Active,1358.07
901172,NV403654,2026-03,Moderate,Active,1358.07
901172,NV403654,2026-04,Moderate,Active,1358.07
901172,NV403654,2026-05,Moderate,Active,1358.07
901172,NV403654,2026-06,Moderate,Active,1358.07
901172,NV403654,2026-07,Moderate,Active,1358.07
901173,NV403659,2026-02,Aggressive,Active,3850.97
901173,NV403659,2026-03,Aggressive,Paused,0.0
901173,NV403659,2026-04,Aggressive,Active,3850.97
901173,NV403659,2026-05,Aggressive,Active,3850.97
901173,NV403659,2026-06,Aggressive,Paused,0.0
901173,NV403659,2026-07,Aggressive,Cancelled,0.0
901174,NV403660,2026-02,Aggressive,Active,2920.33
901174,NV403660,2026-03,Aggressive,Active,2920.33
901174,NV403660,2026-04,Aggressive,Active,2920.33
901174,NV403660,2026-05,Aggressive,Active,2920.33
901174,NV403660,2026-06,Aggressive,Active,2920.33
901174,NV403660,2026-07,Aggressive,Active,2920.33
901175,NV403660,2026-06,Aggressive,Active,889.92
901175,NV403660,2026-07,Aggressive,Active,889.92
901176,NV403663,2026-02,Moderate,Active,1525.64
901176,NV403663,2026-03,Moderate,Active,1525.64
901176,NV403663,2026-04,Moderate,Active,1525.64
901176,NV403663,2026-05,Moderate,Active,1525.64
901176,NV403663,2026-06,Moderate,Active,1525.64
901176,NV403663,2026-07,Moderate,Active,1525.64
901177,NV403664,2026-05,Conservative,Active,1849.03
901177,NV403664,2026-06,Conservative,Active,1849.03
901177,NV403664,2026-07,Conservative,Active,1849.03
901178,NV403665,2026-02,Aggressive,Active,2680.08
901178,NV403665,2026-03,Aggressive,Active,2680.08
901178,NV403665,2026-04,Aggressive,Paused,0.0
901178,NV403665,2026-05,Aggressive,Active,2680.08
901178,NV403665,2026-06,Aggressive,Active,2680.08
901178,NV403665,2026-07,Aggressive,Active,2680.08
901179,NV403666,2026-02,Aggressive,Active,4407.45
901179,NV403666,2026-03,Aggressive,Active,4407.45
901179,NV403666,2026-04,Aggressive,Active,4407.45
901179,NV403666,2026-05,Aggressive,Active,4407.45
901179,NV403666,2026-06,Aggressive,Active,4407.45
901179,NV403666,2026-07,Aggressive,Active,4407.45
901180,NV403667,2026-03,Moderate,Active,6004.83
901180,NV403667,2026-04,Moderate,Active,6004.83
901180,NV403667,2026-05,Moderate,Active,6004.83
901180,NV403667,2026-06,Moderate,Active,6004.83
901180,NV403667,2026-07,Moderate,Active,6004.83
901181,NV403675,2026-02,Moderate,Active,2792.28
901181,NV403675,2026-03,Moderate,Active,2792.28
901181,NV403675,2026-04,Moderate,Active,2792.28
901181,NV403675,2026-05,Moderate,Active,2792.28
901181,NV403675,2026-06,Moderate,Active,2792.28
901181,NV403675,2026-07,Moderate,Cancelled,0.0
901182,NV403678,2026-03,Moderate,Active,1892.69
901182,NV403678,2026-04,Moderate,Active,1892.69
901182,NV403678,2026-05,Moderate,Active,1892.69
901182,NV403678,2026-06,Moderate,Active,1892.69
901182,NV403678,2026-07,Moderate,Active,1892.69
901183,NV403681,2026-05,Moderate,Active,3387.38
901183,NV403681,2026-06,Moderate,Active,3387.38
901183,NV403681,2026-07,Moderate,Active,3387.38
901184,NV403682,2026-04,Conservative,Active,1016.92
901184,NV403682,2026-05,Conservative,Cancelled,0.0
901185,NV403686,2026-02,Aggressive,Active,1215.52
901185,NV403686,2026-03,Aggressive,Active,1215.52
901185,NV403686,2026-04,Aggressive,Active,1215.52
901185,NV403686,2026-05,Aggressive,Active,1215.52
901185,NV403686,2026-06,Aggressive,Active,1215.52
901185,NV403686,2026-07,Aggressive,Active,1215.52
901186,NV403692,2026-02,Conservative,Active,5176.49
901186,NV403692,2026-03,Conservative,Cancelled,0.0
901187,NV403694,2026-02,Moderate,Active,6502.38
901187,NV403694,2026-03,Moderate,Cancelled,0.0
901188,NV403695,2026-02,Conservative,Active,3312.29
901188,NV403695,2026-03,Conservative,Active,3312.29
901188,NV403695,2026-04,Conservative,Active,3312.29
901188,NV403695,2026-05,Conservative,Paused,0.0
901188,NV403695,2026-06,Conservative,Paused,0.0
901188,NV403695,2026-07,Conservative,Active,3312.29
901189,NV403697,2026-05,Aggressive,Active,2139.09
901189,NV403697,2026-06,Aggressive,Active,2139.09
901189,NV403697,2026-07,Aggressive,Active,2139.09
901190,NV403698,2026-02,Moderate,Active,7393.22
901190,NV403698,2026-03,Moderate,Active,7393.22
901190,NV403698,2026-04,Moderate,Active,7393.22
901190,NV403698,2026-05,Moderate,Paused,0.0
901190,NV403698,2026-06,Moderate,Active,7393.22
901190,NV403698,2026-07,Moderate,Active,7393.22
901191,NV403698,2026-05,Moderate,Active,4610.72
901191,NV403698,2026-06,Moderate,Active,4610.72
901191,NV403698,2026-07,Moderate,Active,4610.72
901192,NV403699,2026-02,Moderate,Cancelled,0.0
901193,NV403706,2026-02,Moderate,Active,2338.71
901193,NV403706,2026-03,Moderate,Active,2338.71
901193,NV403706,2026-04,Moderate,Active,2338.71
901193,NV403706,2026-05,Moderate,Cancelled,0.0
901194,NV403707,2026-02,Moderate,Active,4968.14
901194,NV403707,2026-03,Moderate,Active,4968.14
901194,NV403707,2026-04,Moderate,Active,4968.14
901194,NV403707,2026-05,Moderate,Cancelled,0.0
901195,NV403713,2026-02,Moderate,Active,2162.08
901195,NV403713,2026-03,Moderate,Active,2162.08
901195,NV403713,2026-04,Moderate,Active,2162.08
901195,NV403713,2026-05,Moderate,Active,2162.08
901195,NV403713,2026-06,Moderate,Active,2162.08
901195,NV403713,2026-07,Moderate,Active,2162.08
901196,NV403713,2026-06,Moderate,Active,8092.81
901196,NV403713,2026-07,Moderate,Active,8092.81
901197,NV403714,2026-02,Moderate,Active,3190.33
901197,NV403714,2026-03,Moderate,Active,3190.33
901197,NV403714,2026-04,Moderate,Active,3190.33
901197,NV403714,2026-05,Moderate,Active,3190.33
901197,NV403714,2026-06,Moderate,Active,3190.33
901197,NV403714,2026-07,Moderate,Active,3190.33
901198,NV403722,2026-02,Moderate,Active,1489.23
901198,NV403722,2026-03,Moderate,Active,1489.23
901198,NV403722,2026-04,Moderate,Active,1489.23
901198,NV403722,2026-05,Moderate,Active,1489.23
901198,NV403722,2026-06,Moderate,Active,1489.23
901198,NV403722,2026-07,Moderate,Active,1489.23
901199,NV403723,2026-02,Conservative,Active,1799.48
901199,NV403723,2026-03,Conservative,Active,1799.48
901199,NV403723,2026-04,Conservative,Active,1799.48
901199,NV403723,2026-05,Conservative,Active,1799.48
901199,NV403723,2026-06,Conservative,Active,1799.48
901199,NV403723,2026-07,Conservative,Active,1799.48
901200,NV403725,2026-02,Moderate,Paused,0.0
901200,NV403725,2026-03,Moderate,Active,2282.48
901200,NV403725,2026-04,Moderate,Active,2282.48
901200,NV403725,2026-05,Moderate,Active,2282.48
901200,NV403725,2026-06,Moderate,Active,2282.48
901200,NV403725,2026-07,Moderate,Active,2282.48
901201,NV403730,2026-03,Aggressive,Active,3455.75
901201,NV403730,2026-04,Aggressive,Active,3455.75
901201,NV403730,2026-05,Aggressive,Active,3455.75
901201,NV403730,2026-06,Aggressive,Active,3455.75
901201,NV403730,2026-07,Aggressive,Active,3455.75
901202,NV403737,2026-02,Moderate,Active,6703.73
901202,NV403737,2026-03,Moderate,Active,6703.73
901202,NV403737,2026-04,Moderate,Paused,0.0
901202,NV403737,2026-05,Moderate,Active,6703.73
901202,NV403737,2026-06,Moderate,Active,6703.73
901202,NV403737,2026-07,Moderate,Active,6703.73
901203,NV403744,2026-02,Moderate,Active,1881.36
901203,NV403744,2026-03,Moderate,Active,1881.36
901203,NV403744,2026-04,Moderate,Active,1881.36
901203,NV403744,2026-05,Moderate,Active,1881.36
901203,NV403744,2026-06,Moderate,Active,1881.36
901203,NV403744,2026-07,Moderate,Active,1881.36
901204,NV403745,2026-05,Moderate,Active,1468.22
901204,NV403745,2026-06,Moderate,Active,1468.22
901204,NV403745,2026-07,Moderate,Active,1468.22
901205,NV403747,2026-02,Moderate,Active,8121.11
901205,NV403747,2026-03,Moderate,Active,8121.11
901205,NV403747,2026-04,Moderate,Active,8121.11
901205,NV403747,2026-05,Moderate,Active,8121.11
901205,NV403747,2026-06,Moderate,Active,8121.11
901205,NV403747,2026-07,Moderate,Active,8121.11
901206,NV403754,2026-02,Conservative,Active,2564.84
901206,NV403754,2026-03,Conservative,Active,2564.84
901206,NV403754,2026-04,Conservative,Active,2564.84
901206,NV403754,2026-05,Conservative,Active,2564.84
901206,NV403754,2026-06,Conservative,Active,2564.84
901206,NV403754,2026-07,Conservative,Active,2564.84
901207,NV403756,2026-02,Conservative,Cancelled,0.0
901208,NV403758,2026-02,Moderate,Active,2350.28
901208,NV403758,2026-03,Moderate,Active,2350.28
901208,NV403758,2026-04,Moderate,Active,2350.28
901208,NV403758,2026-05,Moderate,Active,2350.28
901208,NV403758,2026-06,Moderate,Active,2350.28
901208,NV403758,2026-07,Moderate,Active,2350.28
901209,NV403766,2026-02,Conservative,Active,3527.39
901209,NV403766,2026-03,Conservative,Active,3527.39
901209,NV403766,2026-04,Conservative,Active,3527.39
901209,NV403766,2026-05,Conservative,Active,3527.39
901209,NV403766,2026-06,Conservative,Active,3527.39
901209,NV403766,2026-07,Conservative,Active,3527.39
901210,NV403767,2026-03,Conservative,Active,2404.82
901210,NV403767,2026-04,Conservative,Active,2404.82
901210,NV403767,2026-05,Conservative,Paused,0.0
901210,NV403767,2026-06,Conservative,Active,2404.82
901210,NV403767,2026-07,Conservative,Active,2404.82
901211,NV403771,2026-02,Moderate,Active,2434.52
901211,NV403771,2026-03,Moderate,Active,2434.52
901211,NV403771,2026-04,Moderate,Active,2434.52
901211,NV403771,2026-05,Moderate,Active,2434.52
901211,NV403771,2026-06,Moderate,Active,2434.52
901211,NV403771,2026-07,Moderate,Active,2434.52
901212,NV403772,2026-06,Moderate,Active,1416.3
901212,NV403772,2026-07,Moderate,Active,1416.3
901213,NV403773,2026-02,Moderate,Active,500.0
901213,NV403773,2026-03,Moderate,Active,500.0
901213,NV403773,2026-04,Moderate,Active,500.0
901213,NV403773,2026-05,Moderate,Active,500.0
901213,NV403773,2026-06,Moderate,Active,500.0
901213,NV403773,2026-07,Moderate,Active,500.0
901214,NV403774,2026-03,Moderate,Active,2477.61
901214,NV403774,2026-04,Moderate,Paused,0.0
901214,NV403774,2026-05,Moderate,Paused,0.0
901214,NV403774,2026-06,Moderate,Active,2477.61
901214,NV403774,2026-07,Moderate,Active,2477.61
901215,NV403775,2026-02,Aggressive,Active,4295.97
901215,NV403775,2026-03,Aggressive,Active,4295.97
901215,NV403775,2026-04,Aggressive,Active,4295.97
901215,NV403775,2026-05,Aggressive,Paused,0.0
901215,NV403775,2026-06,Aggressive,Paused,0.0
901215,NV403775,2026-07,Aggressive,Active,4295.97
901216,NV403777,2026-02,Conservative,Active,3291.79
901216,NV403777,2026-03,Conservative,Active,3291.79
901216,NV403777,2026-04,Conservative,Active,3291.79
901216,NV403777,2026-05,Conservative,Active,3291.79
901216,NV403777,2026-06,Conservative,Active,3291.79
901216,NV403777,2026-07,Conservative,Active,3291.79
901217,NV403787,2026-02,Aggressive,Active,4430.88
901217,NV403787,2026-03,Aggressive,Active,4430.88
901217,NV403787,2026-04,Aggressive,Active,4430.88
901217,NV403787,2026-05,Aggressive,Active,4430.88
901217,NV403787,2026-06,Aggressive,Active,4430.88
901217,NV403787,2026-07,Aggressive,Paused,0.0
901218,NV403791,2026-03,Moderate,Active,1104.3
901218,NV403791,2026-04,Moderate,Active,1104.3
901218,NV403791,2026-05,Moderate,Active,1104.3
901218,NV403791,2026-06,Moderate,Active,1104.3
901218,NV403791,2026-07,Moderate,Active,1104.3
901219,NV403792,2026-03,Moderate,Active,2346.02
901219,NV403792,2026-04,Moderate,Active,2346.02
901219,NV403792,2026-05,Moderate,Active,2346.02
901219,NV403792,2026-06,Moderate,Active,2346.02
901219,NV403792,2026-07,Moderate,Active,2346.02
901220,NV403796,2026-03,Moderate,Active,3300.05
901220,NV403796,2026-04,Moderate,Active,3300.05
901220,NV403796,2026-05,Moderate,Paused,0.0
901220,NV403796,2026-06,Moderate,Active,3300.05
901220,NV403796,2026-07,Moderate,Active,3300.05
901221,NV403799,2026-03,Moderate,Active,2264.53
901221,NV403799,2026-04,Moderate,Active,2264.53
901221,NV403799,2026-05,Moderate,Cancelled,0.0
901222,NV403799,2026-05,Moderate,Paused,0.0
901222,NV403799,2026-06,Moderate,Active,2183.37
901222,NV403799,2026-07,Moderate,Paused,0.0
901223,NV403802,2026-03,Conservative,Active,2382.06
901223,NV403802,2026-04,Conservative,Active,2382.06
901223,NV403802,2026-05,Conservative,Active,2382.06
901223,NV403802,2026-06,Conservative,Active,2382.06
901223,NV403802,2026-07,Conservative,Active,2382.06
901224,NV403803,2026-03,Moderate,Active,2471.12
901224,NV403803,2026-04,Moderate,Active,2471.12
901224,NV403803,2026-05,Moderate,Active,2471.12
901224,NV403803,2026-06,Moderate,Active,2471.12
901224,NV403803,2026-07,Moderate,Active,2471.12
901225,NV403805,2026-03,Moderate,Active,3997.9
901225,NV403805,2026-04,Moderate,Active,3997.9
901225,NV403805,2026-05,Moderate,Active,3997.9
901225,NV403805,2026-06,Moderate,Active,3997.9
901225,NV403805,2026-07,Moderate,Active,3997.9
901226,NV403807,2026-04,Aggressive,Active,2139.65
901226,NV403807,2026-05,Aggressive,Active,2139.65
901226,NV403807,2026-06,Aggressive,Active,2139.65
901226,NV403807,2026-07,Aggressive,Active,2139.65
901227,NV403812,2026-03,Moderate,Active,1820.24
901227,NV403812,2026-04,Moderate,Paused,0.0
901227,NV403812,2026-05,Moderate,Active,1820.24
901227,NV403812,2026-06,Moderate,Active,1820.24
901227,NV403812,2026-07,Moderate,Active,1820.24
901228,NV403814,2026-03,Conservative,Active,2247.79
901228,NV403814,2026-04,Conservative,Active,2247.79
901228,NV403814,2026-05,Conservative,Cancelled,0.0
901229,NV403825,2026-03,Conservative,Active,5981.45
901229,NV403825,2026-04,Conservative,Active,5981.45
901229,NV403825,2026-05,Conservative,Active,5981.45
901229,NV403825,2026-06,Conservative,Active,5981.45
901229,NV403825,2026-07,Conservative,Active,5981.45
901230,NV403826,2026-03,Moderate,Cancelled,0.0
901231,NV403827,2026-03,Aggressive,Active,2517.77
901231,NV403827,2026-04,Aggressive,Active,2517.77
901231,NV403827,2026-05,Aggressive,Active,2517.77
901231,NV403827,2026-06,Aggressive,Active,2517.77
901231,NV403827,2026-07,Aggressive,Active,2517.77
901232,NV403831,2026-04,Moderate,Active,1536.53
901232,NV403831,2026-05,Moderate,Active,1536.53
901232,NV403831,2026-06,Moderate,Active,1536.53
901232,NV403831,2026-07,Moderate,Active,1536.53
901233,NV403839,2026-03,Conservative,Active,2859.1
901233,NV403839,2026-04,Conservative,Active,2859.1
901233,NV403839,2026-05,Conservative,Paused,0.0
901233,NV403839,2026-06,Conservative,Paused,0.0
901233,NV403839,2026-07,Conservative,Active,2859.1
901234,NV403843,2026-03,Aggressive,Active,1340.62
901234,NV403843,2026-04,Aggressive,Active,1340.62
901234,NV403843,2026-05,Aggressive,Active,1340.62
901234,NV403843,2026-06,Aggressive,Active,1340.62
901234,NV403843,2026-07,Aggressive,Active,1340.62
901235,NV403843,2026-05,Aggressive,Paused,0.0
901235,NV403843,2026-06,Aggressive,Active,3416.52
901235,NV403843,2026-07,Aggressive,Active,3416.52
901236,NV403848,2026-03,Moderate,Active,2298.76
901236,NV403848,2026-04,Moderate,Active,2298.76
901236,NV403848,2026-05,Moderate,Cancelled,0.0
901237,NV403850,2026-03,Conservative,Active,2115.65
901237,NV403850,2026-04,Conservative,Active,2115.65
901237,NV403850,2026-05,Conservative,Active,2115.65
901237,NV403850,2026-06,Conservative,Active,2115.65
901237,NV403850,2026-07,Conservative,Active,2115.65
901238,NV403852,2026-03,Conservative,Active,3704.87
901238,NV403852,2026-04,Conservative,Active,3704.87
901238,NV403852,2026-05,Conservative,Paused,0.0
901238,NV403852,2026-06,Conservative,Active,3704.87
901238,NV403852,2026-07,Conservative,Active,3704.87
901239,NV403852,2026-05,Conservative,Active,1492.0
901239,NV403852,2026-06,Conservative,Active,1492.0
901239,NV403852,2026-07,Conservative,Active,1492.0
901240,NV403854,2026-03,Aggressive,Active,1291.65
901240,NV403854,2026-04,Aggressive,Active,1291.65
901240,NV403854,2026-05,Aggressive,Active,1291.65
901240,NV403854,2026-06,Aggressive,Active,1291.65
901240,NV403854,2026-07,Aggressive,Active,1291.65
901241,NV403858,2026-06,Conservative,Active,4671.98
901241,NV403858,2026-07,Conservative,Active,4671.98
901242,NV403864,2026-03,Moderate,Active,828.18
901242,NV403864,2026-04,Moderate,Active,828.18
901242,NV403864,2026-05,Moderate,Active,828.18
901242,NV403864,2026-06,Moderate,Active,828.18
901242,NV403864,2026-07,Moderate,Active,828.18
901243,NV403866,2026-03,Moderate,Active,1419.27
901243,NV403866,2026-04,Moderate,Active,1419.27
901243,NV403866,2026-05,Moderate,Active,1419.27
901243,NV403866,2026-06,Moderate,Active,1419.27
901243,NV403866,2026-07,Moderate,Active,1419.27
901244,NV403866,2026-07,Moderate,Active,1227.44
901245,NV403891,2026-03,Moderate,Active,2333.96
901245,NV403891,2026-04,Moderate,Active,2333.96
901245,NV403891,2026-05,Moderate,Active,2333.96
901245,NV403891,2026-06,Moderate,Active,2333.96
901245,NV403891,2026-07,Moderate,Active,2333.96
901246,NV403900,2026-03,Moderate,Active,957.33
901246,NV403900,2026-04,Moderate,Paused,0.0
901246,NV403900,2026-05,Moderate,Cancelled,0.0
901247,NV403901,2026-03,Moderate,Active,2048.28
901247,NV403901,2026-04,Moderate,Active,2048.28
901247,NV403901,2026-05,Moderate,Active,2048.28
901247,NV403901,2026-06,Moderate,Active,2048.28
901247,NV403901,2026-07,Moderate,Active,2048.28
901248,NV403902,2026-03,Aggressive,Active,4553.06
901248,NV403902,2026-04,Aggressive,Active,4553.06
901248,NV403902,2026-05,Aggressive,Active,4553.06
901248,NV403902,2026-06,Aggressive,Active,4553.06
901248,NV403902,2026-07,Aggressive,Active,4553.06
901249,NV403905,2026-03,Moderate,Active,3476.66
901249,NV403905,2026-04,Moderate,Active,3476.66
901249,NV403905,2026-05,Moderate,Active,3476.66
901249,NV403905,2026-06,Moderate,Active,3476.66
901249,NV403905,2026-07,Moderate,Active,3476.66
901250,NV403907,2026-03,Moderate,Cancelled,0.0
901251,NV403911,2026-04,Moderate,Active,4948.35
901251,NV403911,2026-05,Moderate,Active,4948.35
901251,NV403911,2026-06,Moderate,Active,4948.35
901251,NV403911,2026-07,Moderate,Active,4948.35
901252,NV403912,2026-03,Conservative,Active,912.06
901252,NV403912,2026-04,Conservative,Active,912.06
901252,NV403912,2026-05,Conservative,Active,912.06
901252,NV403912,2026-06,Conservative,Active,912.06
901252,NV403912,2026-07,Conservative,Active,912.06
901253,NV403913,2026-03,Aggressive,Active,1661.17
901253,NV403913,2026-04,Aggressive,Active,1661.17
901253,NV403913,2026-05,Aggressive,Active,1661.17
901253,NV403913,2026-06,Aggressive,Active,1661.17
901253,NV403913,2026-07,Aggressive,Active,1661.17
901254,NV403913,2026-04,Aggressive,Active,4930.39
901254,NV403913,2026-05,Aggressive,Active,4930.39
901254,NV403913,2026-06,Aggressive,Paused,0.0
901254,NV403913,2026-07,Aggressive,Active,4930.39
901255,NV403915,2026-06,Aggressive,Active,3201.1
901255,NV403915,2026-07,Aggressive,Active,3201.1
901256,NV403916,2026-03,Moderate,Active,1031.48
901256,NV403916,2026-04,Moderate,Active,1031.48
901256,NV403916,2026-05,Moderate,Active,1031.48
901256,NV403916,2026-06,Moderate,Active,1031.48
901256,NV403916,2026-07,Moderate,Active,1031.48
901257,NV403918,2026-03,Aggressive,Active,2278.57
901257,NV403918,2026-04,Aggressive,Active,2278.57
901257,NV403918,2026-05,Aggressive,Active,2278.57
901257,NV403918,2026-06,Aggressive,Active,2278.57
901257,NV403918,2026-07,Aggressive,Active,2278.57
901258,NV403926,2026-03,Conservative,Active,9290.57
901258,NV403926,2026-04,Conservative,Active,9290.57
901258,NV403926,2026-05,Conservative,Active,9290.57
901258,NV403926,2026-06,Conservative,Paused,0.0
901258,NV403926,2026-07,Conservative,Active,9290.57
901259,NV403931,2026-03,Moderate,Active,2432.83
901259,NV403931,2026-04,Moderate,Active,2432.83
901259,NV403931,2026-05,Moderate,Active,2432.83
901259,NV403931,2026-06,Moderate,Active,2432.83
901259,NV403931,2026-07,Moderate,Active,2432.83
901260,NV403932,2026-03,Conservative,Active,2655.19
901260,NV403932,2026-04,Conservative,Active,2655.19
901260,NV403932,2026-05,Conservative,Active,2655.19
901260,NV403932,2026-06,Conservative,Active,2655.19
901260,NV403932,2026-07,Conservative,Active,2655.19
901261,NV403936,2026-03,Moderate,Active,2738.27
901261,NV403936,2026-04,Moderate,Active,2738.27
901261,NV403936,2026-05,Moderate,Active,2738.27
901261,NV403936,2026-06,Moderate,Active,2738.27
901261,NV403936,2026-07,Moderate,Active,2738.27
901262,NV403937,2026-03,Aggressive,Active,2538.69
901262,NV403937,2026-04,Aggressive,Active,2538.69
901262,NV403937,2026-05,Aggressive,Active,2538.69
901262,NV403937,2026-06,Aggressive,Active,2538.69
901262,NV403937,2026-07,Aggressive,Active,2538.69
901263,NV403937,2026-05,Aggressive,Active,1761.79
901263,NV403937,2026-06,Aggressive,Active,1761.79
901263,NV403937,2026-07,Aggressive,Active,1761.79
901264,NV403938,2026-03,Conservative,Active,1314.79
901264,NV403938,2026-04,Conservative,Paused,0.0
901264,NV403938,2026-05,Conservative,Paused,0.0
901264,NV403938,2026-06,Conservative,Paused,0.0
901264,NV403938,2026-07,Conservative,Active,1314.79
901265,NV403940,2026-03,Conservative,Active,2132.55
901265,NV403940,2026-04,Conservative,Active,2132.55
901265,NV403940,2026-05,Conservative,Active,2132.55
901265,NV403940,2026-06,Conservative,Active,2132.55
901265,NV403940,2026-07,Conservative,Active,2132.55
901266,NV403950,2026-03,Aggressive,Active,2391.53
901266,NV403950,2026-04,Aggressive,Active,2391.53
901266,NV403950,2026-05,Aggressive,Active,2391.53
901266,NV403950,2026-06,Aggressive,Active,2391.53
901266,NV403950,2026-07,Aggressive,Active,2391.53
901267,NV403951,2026-03,Aggressive,Active,2447.66
901267,NV403951,2026-04,Aggressive,Active,2447.66
901267,NV403951,2026-05,Aggressive,Active,2447.66
901267,NV403951,2026-06,Aggressive,Active,2447.66
901267,NV403951,2026-07,Aggressive,Paused,0.0
